"cohort","age","period","window_end_period","loans_at_risk","defaults_3m","rd3m","q","y_logit","mu","residual_after_mean","age_effect","residual_after_age","cohort_effect","residual_after_cohort","period_effect","residual_after_period","fitted_logit","fitted_rd3m","reconstructed_q","risk_base","risk_after_age","risk_after_cohort","risk_after_period","contribution_age","contribution_cohort","contribution_period","contribution_residual","reconstructed_rd3m"
"2020-05-01",5,"2020-10-01","2020-12-01",1111,15,0.0135013501350135,0.0139388489208633,-4.25903854393274,-3.80673473380674,-0.452303810126001,-0.110329660461367,-0.341974149664633,-0.358336644321347,0.016362494656714,0.200544233240718,-0.184181738584004,-4.07485680534874,0.016710656322631,0.0139388489208633,0.0217375941071289,0.019511164970081,0.0137157331300373,0.016710656322631,-0.00222642913704798,-0.0057954318400437,0.0029949231925937,-0.00320930618761747,0.0135013501350135
"2020-05-01",6,"2020-11-01","2021-01-01",1075,15,0.013953488372093,0.0144052044609665,-4.22565575007954,-3.80673473380674,-0.418921016272795,-0.00462210480800024,-0.414298911464795,-0.358336644321347,-0.0559622671434474,0.302336275571726,-0.358298542715174,-3.86735720736436,0.0204851491431739,0.0144052044609665,0.0217375941071289,0.0216395216911312,0.0152217152212484,0.0204851491431739,-9.8072415997727e-05,-0.00641780646988285,0.00526343392192555,-0.0065316607710809,0.013953488372093
"2020-05-01",7,"2020-12-01","2021-02-01",1044,13,0.0124521072796935,0.0129186602870813,-4.33607964706692,-3.80673473380674,-0.529344913260181,0.0795860484344686,-0.60893096169465,-0.358336644321347,-0.250594317373303,0.160050155148238,-0.41064447252154,-3.92543517454538,0.0193516703595658,0.0129186602870813,0.0217375941071289,0.0234959992497771,0.0165369087946691,0.0193516703595658,0.00175840514264819,-0.00695909045510804,0.00281476156489666,-0.00689956307987226,0.0124521072796935
"2020-05-01",8,"2021-01-01","2021-03-01",1006,13,0.0129224652087475,0.0134061569016882,-4.29854437654749,-3.80673473380674,-0.491809642740747,0.14017796756865,-0.631987610309397,-0.358336644321347,-0.27365096598805,-0.0170523393881472,-0.256598626599903,-4.04194574994759,0.0172601213322925,0.0134061569016882,0.0217375941071289,0.0249270977186229,0.0175517603462263,0.0172601213322925,0.00318950361149392,-0.00737533737239654,-0.000291639013933854,-0.00433765612354496,0.0129224652087475
"2020-05-01",9,"2021-02-01","2021-04-01",979,11,0.0112359550561798,0.011734693877551,-4.43340144747785,-3.80673473380674,-0.626666713671105,0.188722894148899,-0.815389607820003,-0.358336644321347,-0.457052963498656,-0.271661745630415,-0.185391217868241,-4.2480102296096,0.0140912435773411,0.011734693877551,0.0217375941071289,0.026134629384257,0.0184087572333987,0.0140912435773411,0.00439703527712805,-0.00772587215085825,-0.00431751365605763,-0.00285528852116134,0.0112359550561798
"2020-05-01",10,"2021-03-01","2021-05-01",952,11,0.0115546218487395,0.0120671563483736,-4.405127312728,-3.80673473380674,-0.598392578921262,0.249100324734697,-0.847492903655959,-0.358336644321347,-0.489156259334612,-0.520233929176068,0.0310776698414564,-4.43620498256946,0.0117022257726278,0.0120671563483736,0.0217375941071289,0.0277160988991316,0.0195320920969066,0.0117022257726278,0.00597850479200264,-0.00818400680222496,-0.00782986632427886,-0.000147603923888262,0.0115546218487395
"2020-05-01",11,"2021-04-01","2021-06-01",918,13,0.014161220043573,0.014689880304679,-4.20579759187908,-3.80673473380674,-0.399062858072343,0.289264109856582,-0.688326967928925,-0.358336644321347,-0.329990323607578,-0.575798699208423,0.245808375600846,-4.45160596747993,0.0115254419687315,0.014689880304679,0.0217375941071289,0.0288192054610655,0.0203162796322736,0.0115254419687315,0.00708161135393656,-0.00850292582879192,-0.00879083766354206,0.00263577807484146,0.014161220043573
"2020-05-01",12,"2021-05-01","2021-07-01",897,16,0.0178372352285396,0.0183741648106904,-3.97826462093139,-3.80673473380674,-0.171529887124649,0.294297372332265,-0.465827259456914,-0.358336644321347,-0.107490615135567,-0.604464695930074,0.496974080794507,-4.4752387017259,0.0112592883963481,0.0183741648106904,0.0217375941071289,0.0289604143169464,0.0204167015590654,0.0112592883963481,0.00722282020981744,-0.00854371275788101,-0.00915741316271722,0.00657794683219143,0.0178372352285396
"2020-05-01",13,"2021-06-01","2021-08-01",876,12,0.0136986301369863,0.0142531356898518,-4.23642266081509,-3.80673473380674,-0.429687927008349,0.303514845354915,-0.733202772363263,-0.358336644321347,-0.374866128041916,-0.615056956882158,0.240190828840242,-4.47661348965533,0.011243993825656,0.0142531356898518,0.0217375941071289,0.0292207539062206,0.0206018669488973,0.011243993825656,0.0074831597990917,-0.00861888695732336,-0.00935787312324127,0.00245463631133028,0.0136986301369863
"2020-05-01",14,"2021-07-01","2021-09-01",833,7,0.00840336134453781,0.00899280575539568,-4.70229689671881,-3.80673473380674,-0.895562162912073,0.282992614882479,-1.17855477779455,-0.358336644321347,-0.820218133473205,-0.598645632595379,-0.221572500877826,-4.48072439584099,0.0111983822614175,0.00899280575539567,0.0217375941071289,0.028644192466134,0.0201918295491806,0.0111983822614175,0.0069065983590051,-0.00845236291695348,-0.0089934472877631,-0.00279502091687965,0.00840336134453781
"2020-05-01",15,"2021-08-01","2021-10-01",798,4,0.0050125313283208,0.00563204005006258,-5.1736355892005,-3.80673473380674,-1.36690085539376,0.290285959980498,-1.65718681537425,-0.358336644321347,-1.29885017105291,-0.603066826573219,-0.695783344479687,-4.47785224472081,0.0112302302188486,0.00563204005006258,0.0217375941071289,0.0288478194500509,0.0203366280275479,0.0112302302188486,0.00711022534292199,-0.00851119142250306,-0.00910639780869922,-0.00621769889052784,0.0050125313283208
"2020-05-01",16,"2021-09-01","2021-11-01",773,6,0.00776196636481242,0.00839793281653747,-4.77133630255976,-3.80673473380674,-0.96460156875302,0.255943184868061,-1.22054475362108,-0.358336644321347,-0.862208109299734,-0.597629828619684,-0.26457828068005,-4.50675802187971,0.0109137505731947,0.00839793281653746,0.0217375941071289,0.02790109687394,0.0196635686544263,0.0109137505731947,0.00616350276681102,-0.00823752821951365,-0.00874981808123161,-0.00315178420838229,0.00776196636481242
"2020-05-01",17,"2021-10-01","2021-12-01",750,10,0.0133333333333333,0.0139813581890812,-4.25595037654438,-3.80673473380674,-0.449215642737634,0.264080020949498,-0.713295663687132,-0.358336644321347,-0.354959019365785,-0.643647475931096,0.28868845656531,-4.54463883310969,0.0105123260168617,0.0139813581890812,0.0217375941071289,0.028122639040942,0.0198210363141637,0.0105123260168617,0.00638504493381307,-0.00830160272677831,-0.00930871029730196,0.00282100731647159,0.0133333333333333
"2020-05-01",18,"2021-11-01","2022-01-01",737,9,0.0122116689280868,0.0128726287262873,-4.33969582702876,-3.80673473380674,-0.532961093222023,0.253616829857505,-0.786577923079528,-0.358336644321347,-0.428241278758181,-0.663257137665227,0.235015858907046,-4.57471168593581,0.0102040744876175,0.0128726287262873,0.0217375941071289,0.0278380692675519,0.0196187737873947,0.0102040744876175,0.00610047516042296,-0.0082192954801572,-0.00941469929977722,0.00200759444046936,0.0122116689280868
"2020-05-01",19,"2021-12-01","2022-02-01",724,11,0.0151933701657459,0.0158620689655172,-4.12783540154769,-3.80673473380674,-0.321100667740946,0.241048700025503,-0.562149367766448,-0.358336644321347,-0.203812723445101,-0.571170004196953,0.367357280751852,-4.49519268229954,0.0110393030392375,0.0158620689655172,0.0217375941071289,0.0274999475031061,0.0193784937696801,0.0110393030392375,0.00576235339597715,-0.00812145373342603,-0.00833919073044261,0.0041540671265084,0.0151933701657459
"2020-05-01",20,"2022-01-01","2022-03-01",702,6,0.00854700854700855,0.00924608819345661,-4.67426561631827,-3.80673473380674,-0.867530882511527,0.19016434378928,-1.05769522630081,-0.358336644321347,-0.69935858197946,-0.575151865655676,-0.124206716323784,-4.55005889999449,0.0104560967898363,0.00924608819345661,0.0217375941071289,0.0261713416691865,0.0184348221375317,0.0104560967898363,0.00443374756205756,-0.00773651953165479,-0.0079787253476954,-0.00190908824282775,0.00854700854700855
"2020-05-01",21,"2022-02-01","2022-04-01",685,9,0.0131386861313869,0.0138483965014577,-4.26564064900435,-3.80673473380674,-0.458905915197606,0.159736706239509,-0.618642621437115,-0.358336644321347,-0.260305977115768,-0.323592955257691,0.063286978141923,-4.32892762714627,0.0130101796174832,0.0138483965014577,0.0217375941071289,0.0254069305137959,0.0178922271088034,0.0130101796174832,0.00366933640666691,-0.00751470340499241,-0.00488204749132029,0.000128506513903705,0.0131386861313869
"2020-05-01",22,"2022-03-01","2022-05-01",653,14,0.0214395099540582,0.02217125382263,-3.78653797159237,-3.80673473380674,0.0201967622143724,0.116545108534489,-0.0963483463201171,-0.358336644321347,0.26198829800123,-0.0272117273172376,0.289200025318468,-4.07573799691084,0.0166961832671157,0.02217125382263,0.0217375941071289,0.0243590873272493,0.0171488550379937,0.0166961832671157,0.00262149322012033,-0.00721023228925559,-0.000452671770877999,0.00474332668694251,0.0214395099540582
"2020-05-01",23,"2022-04-01","2022-06-01",639,17,0.02660406885759,0.02734375,-3.57154274740939,-3.80673473380674,0.235191986397347,0.134096448024832,0.101095538372515,-0.358336644321347,0.459432182693862,0.13946557299406,0.319966609699802,-3.8915093571092,0.0200060953533206,0.02734375,0.0217375941071289,0.0247797081878399,0.0174471995771443,0.0200060953533206,0.00304211408071098,-0.00733250861069562,0.00255889577617633,0.00659797350426935,0.02660406885759
"2020-05-01",24,"2022-05-01","2022-07-01",625,18,0.0288,0.0295527156549521,-3.49158144313042,-3.80673473380674,0.315153290676317,0.136933913842919,0.178219376833398,-0.358336644321347,0.536556021154745,0.182199961940181,0.354356059214564,-3.84593750234499,0.0209193899149106,0.0295527156549521,0.0217375941071289,0.024848370001482,0.0174959083320931,0.0209193899149106,0.00311077589435308,-0.00735246166938894,0.00342348158281755,0.00788061008508936,0.0288
"2020-05-01",25,"2022-06-01","2022-08-01",605,12,0.0198347107438017,0.0206270627062706,-3.86030856974147,-3.80673473380674,-0.053573835934726,0.153144376103385,-0.206718212038111,-0.358336644321347,0.151618432283237,0.163317043844825,-0.0116986115615885,-3.84860995817988,0.0208647233151032,0.0206270627062706,0.0217375941071289,0.025244204774237,0.0177767534733584,0.0208647233151032,0.00350661066710802,-0.00746745130087855,0.00308796984174483,-0.00103001257130158,0.0198347107438017
"2020-05-01",26,"2022-07-01","2022-09-01",589,15,0.0254668930390492,0.026271186440678,-3.61266007336361,-3.80673473380674,0.194074660443132,0.150824454081345,0.0432502063617866,-0.358336644321347,0.401586850683134,0.2976639458145,0.103922904868634,-3.71658297823224,0.023739642552018,0.026271186440678,0.0217375941071289,0.0251871814349458,0.0177362912010438,0.023739642552018,0.00344958732781681,-0.00745089023390193,0.00600335135097415,0.00172725048703127,0.0254668930390492
"2020-05-01",27,"2022-08-01","2022-10-01",571,16,0.0280210157618214,0.0288461538461538,-3.51650822817315,-3.80673473380674,0.290226505633592,0.182987039848669,0.107239465784922,-0.358336644321347,0.46557611010627,0.288943584343451,0.176632525762819,-3.69314075393597,0.0242890499839507,0.0288461538461539,0.0217375941071289,0.0259890387722965,0.0183053968633783,0.0242890499839507,0.00425144466516755,-0.00768364190891822,0.00598365312057241,0.00373196577787068,0.0280210157618214
"2020-05-01",28,"2022-09-01","2022-11-01",558,17,0.0304659498207885,0.0313059033989267,-3.43214218551158,-3.80673473380674,0.374592548295164,0.161161887237147,0.213430661058017,-0.358336644321347,0.571767305379364,0.299585493365441,0.272181812013923,-3.7043239975255,0.0240254225083265,0.0313059033989266,0.0217375941071289,0.0254422438960924,0.0179172877398273,0.0240254225083265,0.00370464978896346,-0.00752495615626508,0.00610813476849919,0.00644052731246202,0.0304659498207885
"2020-05-01",29,"2022-10-01","2022-12-01",534,16,0.0299625468164794,0.0308411214953271,-3.44757964676305,-3.80673473380674,0.359155087043694,0.142171123824215,0.216983963219479,-0.358336644321347,0.575320607540826,0.328594061749957,0.246726545790869,-3.69430619255392,0.0242614454542876,0.0308411214953271,0.0217375941071289,0.024975588751243,0.0175861627967132,0.0242614454542876,0.00323799464411409,-0.00738942595452984,0.00667528265757435,0.00570110136219185,0.0299625468164794
"2020-05-01",30,"2022-11-01","2023-01-01",518,16,0.0308880308880309,0.0317919075144509,-3.4162352590267,-3.80673473380674,0.390499474780045,0.125435575789942,0.265063898990103,-0.358336644321347,0.62340054331145,0.422005802626359,0.201394740685091,-3.61762999971179,0.0261443495845113,0.0317919075144509,0.0217375941071289,0.0245712715617039,0.0172993468707855,0.0261443495845113,0.00283367745457492,-0.00727192469091834,0.00884500271372574,0.00474368130351963,0.0308880308880309
"2020-05-01",31,"2022-12-01","2023-02-01",505,15,0.0297029702970297,0.0306324110671937,-3.45458525508022,-3.80673473380674,0.352149478726524,0.116476719657313,0.235672759069211,-0.358336644321347,0.594009403390558,0.487599424379471,0.106409979011087,-3.5609952340913,0.0276256752774956,0.0306324110671937,0.0217375941071289,0.0243574620690612,0.0171477023971372,0.0276256752774956,0.00261986796193227,-0.00720975967192406,0.0104779728803584,0.00207729501953415,0.0297029702970297
"2020-05-01",32,"2023-01-01","2023-03-01",493,17,0.0344827586206897,0.0354251012145749,-3.30426684216479,-3.80673473380674,0.502467891641953,0.132416258675008,0.370051632966945,-0.358336644321347,0.728388277288292,0.426373509370134,0.302014767918158,-3.60628161008295,0.0264348479562018,0.0354251012145749,0.0217375941071289,0.0247391376828066,0.0174184197767476,0.0264348479562018,0.00300154357567763,-0.00732071790605896,0.00901642817945421,0.00804791066448784,0.0344827586206897
"2020-05-01",33,"2023-02-01","2023-04-01",482,16,0.033195020746888,0.0341614906832298,-3.34189763938086,-3.80673473380674,0.464837094425878,0.139526428591446,0.325310665834432,-0.358336644321347,0.683647310155779,0.39168808486067,0.291959225295109,-3.63385686467597,0.0257343617261778,0.0341614906832298,0.0217375941071289,0.0249112664840387,0.0175405289369447,0.0257343617261778,0.0031736723769098,-0.00737073754709408,0.00819383278923315,0.00746065902071015,0.033195020746888
"2020-05-01",34,"2023-03-01","2023-05-01",458,18,0.0393013100436681,0.0403050108932462,-3.17013971329196,-3.80673473380674,0.636595020514786,0.131428628410337,0.505166392104449,-0.358336644321347,0.863503036425797,0.346482791206875,0.517020245218922,-3.68715995851088,0.0244311933979403,0.0403050108932462,0.0217375941071289,0.0247153201974912,0.0174015245204247,0.0244311933979403,0.00297772609036222,-0.0073137956770665,0.00702966887751565,0.0148701166457278,0.0393013100436681
"2020-06-01",1,"2020-07-01","2020-09-01",869,2,0.00230149597238205,0.0028735632183908,-5.84932477994686,-3.80673473380674,-2.04259004614012,-1.7073653881347,-0.335224658005419,-0.372020104154726,0.0367954461493061,0.275080610897249,-0.238285164747943,-5.61103961519892,0.0036439383829823,0.0028735632183908,0.0217375941071289,0.00401337969127483,0.0027700383666054,0.0036439383829823,-0.0177242144158541,-0.00124334132466943,0.000873900016376902,-0.00134244241060025,0.00230149597238205
"2020-06-01",2,"2020-08-01","2020-10-01",853,6,0.00703399765533412,0.00761124121779859,-4.87048866235301,-3.80673473380674,-1.06375392854627,-0.802500335743768,-0.261253592802505,-0.372020104154726,0.11076651135222,0.214259832349531,-0.103493320997311,-4.7669953413557,0.00843415902035883,0.00761124121779859,0.0217375941071289,0.00986122148763851,0.00681862695450713,0.00843415902035883,-0.0118763726194904,-0.00304259453313138,0.00161553206585171,-0.00140016136502472,0.00703399765533412
"2020-06-01",3,"2020-09-01","2020-11-01",824,10,0.0121359223300971,0.0127272727272727,-4.35119917087862,-3.80673473380674,-0.544464437071881,-0.337459829206784,-0.207004607865097,-0.372020104154726,0.165015496289629,0.143894773994937,0.0211207222946923,-4.37231989317331,0.0124645978391346,0.0127272727272727,0.0217375941071289,0.0156087071675435,0.0108121402027197,0.0124645978391346,-0.00612888693958539,-0.0047965669648238,0.00165245763641482,-0.000328675509037479,0.0121359223300971
"2020-06-01",4,"2020-10-01","2020-12-01",803,12,0.0149439601494396,0.015547263681592,-4.14820123501281,-3.80673473380674,-0.34146650120607,-0.182480278425218,-0.158986222780852,-0.372020104154726,0.213033881373874,0.200544233240718,0.0124896481331553,-4.16069088314597,0.015357254939415,0.015547263681592,0.0217375941071289,0.0181776956171205,0.0126017828979841,0.015357254939415,-0.00355989849000843,-0.0055759127191364,0.00275547204143089,-0.00041329478997541,0.0149439601494396
"2020-06-01",5,"2020-11-01","2021-01-01",771,10,0.012970168612192,0.0136010362694301,-4.28391491517174,-3.80673473380674,-0.477180181364997,-0.110329660461367,-0.36685052090363,-0.372020104154726,0.00516958325109562,0.302336275571726,-0.297166692320631,-3.98674822285111,0.0182217734323499,0.0136010362694301,0.0217375941071289,0.019511164970081,0.0135318550009519,0.0182217734323499,-0.00222642913704798,-0.00597930996912905,0.00468991843139801,-0.00525160482015796,0.012970168612192
"2020-06-01",6,"2020-12-01","2021-02-01",740,10,0.0135135135135135,0.01417004048583,-4.24235397402728,-3.80673473380674,-0.435619240220535,-0.00462210480800024,-0.430997135412535,-0.372020104154726,-0.0589770312578092,0.160050155148238,-0.219027186406047,-4.02332678762123,0.0175787951437676,0.01417004048583,0.0217375941071289,0.0216395216911312,0.015017954771327,0.0175787951437676,-9.8072415997727e-05,-0.00662156691980424,0.00256084037244067,-0.00406528163025413,0.0135135135135135
"2020-06-01",7,"2021-01-01","2021-03-01",719,9,0.0125173852573018,0.0131944444444444,-4.31467714893066,-3.80673473380674,-0.507942415123919,0.0795860484344686,-0.587528463558388,-0.372020104154726,-0.215508359403662,-0.0170523393881472,-0.198456020015515,-4.11622112891515,0.0160443963079363,0.0131944444444444,0.0217375941071289,0.0234959992497771,0.0163158346283435,0.0160443963079363,0.00175840514264819,-0.00718016462143363,-0.000271438320407217,-0.00352701105063448,0.0125173852573018
"2020-06-01",8,"2021-02-01","2021-04-01",706,9,0.0127478753541076,0.0134370579915134,-4.29621071508903,-3.80673473380674,-0.489475981282284,0.14017796756865,-0.629653948850935,-0.372020104154726,-0.257633844696209,-0.271661745630415,0.0140279009342059,-4.31023861602323,0.0132523607459947,0.0134370579915134,0.0217375941071289,0.0249270977186229,0.0173173580026635,0.0132523607459947,0.00318950361149392,-0.00760973971595935,-0.00406499725666886,-0.000504485391887011,0.0127478753541076
"2020-06-01",9,"2021-03-01","2021-05-01",681,8,0.0117474302496329,0.0124633431085044,-4.37242183235415,-3.80673473380674,-0.565687098547407,0.188722894148899,-0.754409992696306,-0.372020104154726,-0.38238988854158,-0.520233929176068,0.137844040634488,-4.51026587298864,0.010875949473027,0.0124633431085044,0.0217375941071289,0.026134629384257,0.0181631213585512,0.010875949473027,0.00439703527712805,-0.00797150802570584,-0.00728717188552415,0.000871480776605886,0.0117474302496329
"2020-06-01",10,"2021-04-01","2021-06-01",665,11,0.0165413533834586,0.0172672672672673,-4.04152454998075,-3.80673473380674,-0.234789816174009,0.249100324734697,-0.483890140908707,-0.372020104154726,-0.111870036753981,-0.575798699208423,0.463928662454442,-4.50545321243519,0.0109278445144794,0.0172672672672673,0.0217375941071289,0.0277160988991316,0.0192717613717908,0.0109278445144794,0.00597850479200264,-0.00844433752734073,-0.0083439168573115,0.00561350886897929,0.0165413533834586
"2020-06-01",11,"2021-05-01","2021-07-01",645,10,0.0155038759689922,0.0162538699690402,-4.10303683346603,-3.80673473380674,-0.29630209965929,0.289264109856582,-0.585566209515872,-0.372020104154726,-0.213546105361146,-0.604464695930074,0.390918590568928,-4.49395542403496,0.0110528189031575,0.0162538699690403,0.0217375941071289,0.0288192054610655,0.0200457106648133,0.0110528189031575,0.00708161135393656,-0.00877349479625223,-0.00899289176165581,0.00445105706583478,0.0155038759689922
"2020-06-01",12,"2021-06-01","2021-08-01",623,9,0.014446227929374,0.015224358974359,-4.16951713039959,-3.80673473380674,-0.362782396592853,0.294297372332265,-0.657079768925118,-0.372020104154726,-0.285059664770393,-0.615056956882158,0.329997292111765,-4.49951442251136,0.0109922202802266,0.015224358974359,0.0217375941071289,0.0289604143169464,0.0201448226888792,0.0109922202802266,0.00722282020981744,-0.00881559162806715,-0.00915260240865262,0.0034540076491474,0.014446227929374
"2020-06-01",13,"2021-07-01","2021-09-01",583,7,0.0120068610634648,0.0128424657534247,-4.34207231916685,-3.80673473380674,-0.535337585360108,0.303514845354915,-0.838852430715023,-0.372020104154726,-0.466832326560297,-0.598645632595379,0.131813306035081,-4.47388562520193,0.0112743615091153,0.0128424657534247,0.0217375941071289,0.0292207539062206,0.0203275734924919,0.0112743615091153,0.0074831597990917,-0.00889318041372876,-0.00905321198337655,0.000732499554349512,0.0120068610634648
"2020-06-01",14,"2021-08-01","2021-10-01",550,9,0.0163636363636364,0.0172413793103448,-4.04305126783455,-3.80673473380674,-0.236316534027809,0.282992614882479,-0.519309148910288,-0.372020104154726,-0.147289044755563,-0.603066826573219,0.455777781817656,-4.49882904965221,0.0109996737345685,0.0172413793103448,0.0217375941071289,0.028644192466134,0.0199228842829749,0.0109996737345685,0.0069065983590051,-0.00872130818315919,-0.00892321054840632,0.00536396262906783,0.0163636363636364
"2020-06-01",15,"2021-09-01","2021-11-01",540,8,0.0148148148148148,0.0157116451016636,-4.13751673408731,-3.80673473380674,-0.330782000280569,0.290285959980498,-0.621067960261066,-0.372020104154726,-0.249047856106341,-0.597629828619684,0.348581972513343,-4.48609870660065,0.0111390286969439,0.0157116451016636,0.0217375941071289,0.0288478194500509,0.0200657936139386,0.0111390286969439,0.00711022534292199,-0.00878202583611232,-0.00892676491699472,0.00367578611787092,0.0148148148148148
"2020-06-01",16,"2021-10-01","2021-12-01",522,5,0.00957854406130268,0.0105162523900574,-4.5442614329011,-3.80673473380674,-0.737526699094357,0.255943184868061,-0.993469883962418,-0.372020104154726,-0.621449779807693,-0.643647475931096,0.0221976961234029,-4.5664591290245,0.0102877627095306,0.0105162523900574,0.0217375941071289,0.02790109687394,0.0194015202384917,0.0102877627095306,0.00616350276681102,-0.00849957663544822,-0.00911375752896113,-0.000709218648227938,0.00957854406130268
"2020-06-01",17,"2021-11-01","2022-01-01",503,2,0.00397614314115308,0.00496031746031746,-5.30131287552784,-3.80673473380674,-1.49457814172109,0.264080020949498,-1.75865816267059,-0.372020104154726,-1.38663805851587,-0.663257137665227,-0.723380920850639,-4.5779319546772,0.010171601177378,0.00496031746031746,0.0217375941071289,0.028122639040942,0.0195569312540588,0.010171601177378,0.00638504493381307,-0.00856570778688325,-0.00938533007668078,-0.0061954580362249,0.00397614314115308
"2020-06-01",18,"2021-12-01","2022-02-01",495,3,0.00606060606060606,0.00705645161290323,-4.94673149211678,-3.80673473380674,-1.13999675831003,0.253616829857505,-1.39361358816754,-0.372020104154726,-1.02159348401281,-0.571170004196953,-0.450423479815861,-4.49630801230091,0.0110271331325565,0.00705645161290323,0.0217375941071289,0.0278380692675519,0.0193573105471305,0.0110271331325565,0.00610047516042296,-0.00848075872042141,-0.00833017741457401,-0.00496652707195042,0.00606060606060606
"2020-06-01",19,"2022-01-01","2022-03-01",484,4,0.00826446280991736,0.00927835051546392,-4.67074983163407,-3.80673473380674,-0.864015097827332,0.241048700025503,-1.10506379785283,-0.372020104154726,-0.733043693698109,-0.575151865655676,-0.157891828042434,-4.51285800359164,0.010848099530835,0.00927835051546391,0.0217375941071289,0.0274999475031061,0.019120170335281,0.010848099530835,0.00576235339597715,-0.00837977716782513,-0.00827207080444592,-0.00258363672091768,0.00826446280991736
"2020-06-01",20,"2022-02-01","2022-04-01",476,4,0.00840336134453781,0.00943396226415094,-4.65396035015752,-3.80673473380674,-0.847225616350782,0.19016434378928,-1.03738996014006,-0.372020104154726,-0.665369855985336,-0.323592955257691,-0.341776900727645,-4.31218344942988,0.0132269527339201,0.00943396226415095,0.0217375941071289,0.0261713416691865,0.0181888449122146,0.0132269527339201,0.00443374756205756,-0.00798249675697186,-0.0049618921782945,-0.00482359138938232,0.00840336134453781
"2020-06-01",21,"2022-03-01","2022-05-01",458,8,0.0174672489082969,0.0185185185185185,-3.97029191355212,-3.80673473380674,-0.163557179745381,0.159736706239509,-0.32329388598489,-0.372020104154726,0.0487262181698357,-0.0272117273172376,0.0759379454870733,-4.0462298590392,0.0171876034620399,0.0185185185185185,0.0217375941071289,0.0254069305137959,0.0176533595612775,0.0171876034620399,0.00366933640666691,-0.0077535709525184,-0.000465756099237546,0.000279645446257033,0.0174672489082969
"2020-06-01",22,"2022-04-01","2022-06-01",442,8,0.0180995475113122,0.0191873589164786,-3.93412978120918,-3.80673473380674,-0.127395047402435,0.116545108534489,-0.243940155936924,-0.372020104154726,0.128079948217801,0.13946557299406,-0.011385624776259,-3.92274415643292,0.0194028044109481,0.0191873589164785,0.0217375941071289,0.0243590873272493,0.016919740794642,0.0194028044109481,0.00262149322012033,-0.00743934653260729,0.00248306361630616,-0.00130325689963592,0.0180995475113122
"2020-06-01",23,"2022-05-01","2022-07-01",429,15,0.034965034965035,0.036046511627907,-3.28623295065015,-3.80673473380674,0.520501783156593,0.134096448024832,0.386405335131761,-0.372020104154726,0.758425439286487,0.182199961940181,0.576225477346306,-3.86245842799645,0.0205836768871511,0.036046511627907,0.0217375941071289,0.0247797081878399,0.0172141691668966,0.0205836768871511,0.00304211408071098,-0.00756553902094334,0.00336950772025454,0.0143813580778839,0.034965034965035
"2020-06-01",24,"2022-06-01","2022-08-01",421,13,0.0308788598574822,0.0319905213270142,-3.40980222885567,-3.80673473380674,0.396932504951067,0.136933913842919,0.259998591108148,-0.372020104154726,0.632018695262874,0.163317043844825,0.468701651418049,-3.87850388027372,0.0202626769073912,0.0319905213270142,0.0217375941071289,0.024848370001482,0.0172622387817525,0.0202626769073912,0.00311077589435308,-0.00758613121972955,0.0030004381256387,0.010616182950091,0.0308788598574822
"2020-06-01",25,"2022-07-01","2022-09-01",410,17,0.0414634146341463,0.0425790754257908,-3.11288018692799,-3.80673473380674,0.693854546878752,0.153144376103385,0.540710170775367,-0.372020104154726,0.912730274930093,0.2976639458145,0.615066329115593,-3.72794651604358,0.023477700830375,0.0425790754257908,0.0217375941071289,0.025244204774237,0.0175394000080434,0.023477700830375,0.00350661066710802,-0.0077048047661936,0.00593830082233164,0.0179857138037713,0.0414634146341463
"2020-06-01",26,"2022-08-01","2022-10-01",394,14,0.0355329949238579,0.0367088607594937,-3.26733752787521,-3.80673473380674,0.539397205931529,0.150824454081345,0.388572751850184,-0.372020104154726,0.76059285600491,0.288943584343451,0.471649271661459,-3.73898679953667,0.0232259129871419,0.0367088607594937,0.0217375941071289,0.0251871814349458,0.0174994683588503,0.0232259129871419,0.00344958732781681,-0.00768771307609546,0.00572644462829165,0.0123070819367159,0.0355329949238579
"2020-06-01",27,"2022-09-01","2022-11-01",383,15,0.0391644908616188,0.0403645833333333,-3.16860068770419,-3.80673473380674,0.638134046102551,0.182987039848669,0.455147006253882,-0.372020104154726,0.827167110408608,0.299585493365441,0.527581617043166,-3.69618230474736,0.0242170721914299,0.0403645833333333,0.0217375941071289,0.0259890387722965,0.0180611147931883,0.0242170721914299,0.00425144466516755,-0.00792792397910818,0.00615595739824163,0.0149474186701889,0.0391644908616188
"2020-06-01",28,"2022-10-01","2022-12-01",369,12,0.032520325203252,0.0337837837837838,-3.35340671782581,-3.80673473380674,0.453328015980934,0.161161887237147,0.292166128743787,-0.372020104154726,0.664186232898513,0.328594061749957,0.335592171148556,-3.68899888897436,0.024387402068382,0.0337837837837838,0.0217375941071289,0.0254422438960924,0.0176780916463118,0.024387402068382,0.00370464978896346,-0.00776415224978062,0.00670931042207023,0.00813292313487002,0.032520325203252
"2020-06-01",29,"2022-11-01","2023-01-01",353,14,0.0396600566572238,0.0409604519774011,-3.15332529757222,-3.80673473380674,0.653409436234519,0.142171123824215,0.511238312410304,-0.372020104154726,0.883258416565029,0.422005802626359,0.46125261393867,-3.61457791151089,0.0262221707490499,0.0409604519774011,0.0217375941071289,0.024975588751243,0.0173513091255396,0.0262221707490499,0.00323799464411409,-0.00762427962570346,0.00887086162351034,0.0134378859081739,0.0396600566572238
